name,lon,lat,variable,initmonth,leadtime,alpha,loc,scale,pzero,pval
47_40,47.0,40.0,tp,8,3,4.33717415406656,0.0,9.601920780071044,0.0,0.474398713685091
47_40,47.0,40.0,tp,8,4,4.239730817780705,0.0,6.785309361500569,0.0,0.4309817496046599
47_40,47.0,40.0,tp,8,5,4.778387383843312,0.0,5.396624973375314,0.0,0.3803078540670545
47_40,47.0,40.0,tp,8,6,5.894441605847492,0.0,5.267422019131676,0.0,0.5692214741766419
47_40,47.0,40.0,tp,9,0,2.3754237811647823,0.0,17.93528557245894,0.0,0.4382767214367232
47_40,47.0,40.0,tp,9,1,3.3984114516320325,0.0,13.79536217422318,0.0,0.5547879640004227
47_40,47.0,40.0,tp,9,2,3.064324582176713,0.0,14.05846998033092,0.0,0.4267545972335386
47_40,47.0,40.0,tp,9,3,1.9875335189955927,0.0,18.601592680300342,0.0,0.0763681891583763
47_40,47.0,40.0,tp,9,4,2.131603037703836,0.0,15.880336890580155,0.0,0.0606595066679209
47_40,47.0,40.0,tp,9,5,3.06320608098088,0.0,12.099331805296634,0.0,0.1421515050082931
47_40,47.0,40.0,tp,9,6,5.843646146427414,0.0,8.6848804405137,0.0,0.398070969310527
47_40,47.0,40.0,tp,10,0,4.220552262889613,0.0,14.47554224981922,0.0,0.4730057464486093
47_40,47.0,40.0,tp,10,1,3.658958804831801,0.0,11.513374587134498,0.0,0.4470347342569497
47_40,47.0,40.0,tp,10,2,2.951767796855084,0.0,11.17860225054285,0.0,0.256633070915913
47_40,47.0,40.0,tp,10,3,2.8165331248926773,0.0,10.526233367638309,0.0,0.2473766634968161
47_40,47.0,40.0,tp,10,4,5.1646404699423805,0.0,6.402637189009714,0.0,0.3306412524666025
47_40,47.0,40.0,tp,10,5,6.729962583637704,0.0,7.495299916647499,0.0,0.4029483932416675
47_40,47.0,40.0,tp,10,6,5.109649421478953,0.0,13.661784110319868,0.0,0.1438920775951979
47_40,47.0,40.0,tp,11,0,4.394397143083544,0.0,9.929129365889112,0.0,0.48252020359155
47_40,47.0,40.0,tp,11,1,2.891357596379859,0.0,11.63477487747077,0.0,0.2461818914011173
47_40,47.0,40.0,tp,11,2,2.89711850893624,0.0,10.565271307780696,0.0,0.1740916825122198
47_40,47.0,40.0,tp,11,3,4.093192448654084,0.0,8.197182449050715,0.0,0.2853924259327685
47_40,47.0,40.0,tp,11,4,7.3107969958870545,0.0,7.000942822087931,0.0,0.4256579799954673
47_40,47.0,40.0,tp,11,5,4.889821578429405,0.0,14.528577610979772,0.0,0.2426839921193184
47_40,47.0,40.0,tp,11,6,3.455997494755617,0.0,25.64513240592517,0.0,0.1013962594216004
47_40,47.0,40.0,tp,12,0,3.232058831721515,0.0,10.819367773188803,0.0,0.2928857863503512
47_40,47.0,40.0,tp,12,1,3.0802711869604003,0.0,9.727017830613264,0.0,0.25301170404557
47_40,47.0,40.0,tp,12,2,3.988503601696398,0.0,8.59573948108402,0.0,0.2036392707269552
47_40,47.0,40.0,tp,12,3,7.051531356189713,0.0,7.160661408618333,0.0,0.3957123344269101
47_40,47.0,40.0,tp,12,4,5.424656447628986,0.0,13.023518663150538,0.0,0.2919002628064772
47_40,47.0,40.0,tp,12,5,3.5884405491829336,0.0,24.886764299422573,0.0,0.1117650908372682
47_40,47.0,40.0,tp,12,6,2.414914920695058,0.0,26.63753248904572,0.0,0.1926984103087616
47_41,47.0,41.0,tp,1,0,6.280531584004937,0.0,4.49186467921589,0.0,0.4241514007508968
47_41,47.0,41.0,tp,1,1,8.270426996227867,0.0,3.872203973028717,0.0,0.4902421370545969
47_41,47.0,41.0,tp,1,2,12.858907168885294,0.0,4.426435907064949,0.0,0.4870724289643213
47_41,47.0,41.0,tp,1,3,14.288613137826532,0.0,6.437309466086243,0.0,0.3876884039142009
47_41,47.0,41.0,tp,1,4,13.036274245519818,0.0,10.149054855318608,0.0,0.4290747603487356
47_41,47.0,41.0,tp,1,5,10.520330604823672,0.0,11.826708480212854,0.0,0.490612402814884
47_41,47.0,41.0,tp,1,6,7.299898526178875,0.0,14.906570500415851,0.0,0.4737300245059836
47_41,47.0,41.0,tp,2,0,7.277342687764754,0.0,4.6530704297543135,0.0,0.6400185483259319
47_41,47.0,41.0,tp,2,1,13.732058665679013,0.0,4.348722970035437,0.0,0.3355247894442718
47_41,47.0,41.0,tp,2,2,14.44093324159304,0.0,6.587407973927251,0.0,0.4956772432944565
47_41,47.0,41.0,tp,2,3,13.922020837304824,0.0,9.882904065853044,0.0,0.4645357191248548
47_41,47.0,41.0,tp,2,4,10.940541470875935,0.0,12.062735191450413,0.0,0.4929456100545586
47_41,47.0,41.0,tp,2,5,7.208294447643803,0.0,15.997656536396722,0.0,0.4742790164591452
47_41,47.0,41.0,tp,2,6,7.128210959455689,0.0,14.278879793340568,0.0,0.4385150280875732
47_41,47.0,41.0,tp,3,0,12.213311350696092,0.0,5.113784445043756,0.0,0.4154574267150941
47_41,47.0,41.0,tp,3,1,16.179566926756202,0.0,6.2031924464070505,0.0,0.5239353180345949
47_41,47.0,41.0,tp,3,2,16.287925867626548,0.0,8.85407818428459,0.0,0.4609187105345719
47_41,47.0,41.0,tp,3,3,11.49926250103182,0.0,11.876318909943311,0.0,0.4969973659330335
47_41,47.0,41.0,tp,3,4,7.761221488509919,0.0,14.738133402444005,0.0,0.4253981151341522
47_41,47.0,41.0,tp,3,5,7.054273738857058,0.0,15.229254179357996,0.0,0.3980448030812686
47_41,47.0,41.0,tp,3,6,5.918889014713658,0.0,11.95483833050264,0.0,0.5263158070561738
47_41,47.0,41.0,tp,4,0,13.845969753794186,0.0,7.217772683902639,0.0,0.5339989832150553
47_41,47.0,41.0,tp,4,1,13.259371811968911,0.0,10.56848626672276,0.0,0.5022659504421758
47_41,47.0,41.0,tp,4,2,8.64417500912941,0.0,14.691864383854895,0.0,0.5438432410278535
47_41,47.0,41.0,tp,4,3,5.380056133396921,0.0,20.50947488753374,0.0,0.4710148467716272
47_41,47.0,41.0,tp,4,4,5.611505099804097,0.0,18.34675901437172,0.0,0.4016951786687304
47_41,47.0,41.0,tp,4,5,4.8934905641865125,0.0,14.268230351495076,0.0,0.3987933860120509
47_41,47.0,41.0,tp,4,6,4.340091381491661,0.0,14.600710612146203,0.0,0.4759600876764965
47_41,47.0,41.0,tp,5,0,15.142298718733423,0.0,9.749842330198264,0.0,0.5266147465019076
47_41,47.0,41.0,tp,5,1,10.34303696962135,0.0,12.240036652983443,0.0,0.553520645614622
47_41,47.0,41.0,tp,5,2,6.569571014789475,0.0,16.766551058447195,0.0,0.5483249627571223
47_41,47.0,41.0,tp,5,3,6.7961227605030174,0.0,15.167227293495433,0.0,0.4893080255313897
47_41,47.0,41.0,tp,5,4,5.740687286521624,0.0,12.211761628039872,0.0,0.4223742265049737
47_41,47.0,41.0,tp,5,5,5.835664323995607,0.0,11.18365968959969,0.0,0.3972364099023955
47_41,47.0,41.0,tp,5,6,5.522080748141576,0.0,8.051181487513507,0.0,0.4255431369746364
47_41,47.0,41.0,tp,6,0,9.618377190536204,0.0,12.711368941651092,0.0,0.4419910851407293
47_41,47.0,41.0,tp,6,1,6.612167340583049,0.0,16.458420204266947,0.0,0.4384882552358752
47_41,47.0,41.0,tp,6,2,5.372261143064447,0.0,18.91313217831711,0.0,0.514522267732854
47_41,47.0,41.0,tp,6,3,6.059748093198732,0.0,11.87231485504064,0.0,0.4390429928724316
47_41,47.0,41.0,tp,6,4,5.772963405105072,0.0,10.940393799506973,0.0,0.4194772241539722
47_41,47.0,41.0,tp,6,5,5.810255441777686,0.0,7.4447963258985395,0.0,0.4561467368351594
47_41,47.0,41.0,tp,6,6,5.597445594070128,0.0,5.136686828799783,0.0,0.5703157186632959
47_41,47.0,41.0,tp,7,0,6.951315410905361,0.0,15.56218962945078,0.0,0.5000003062482393
47_41,47.0,41.0,tp,7,1,6.102387176840899,0.0,16.808001296418563,0.0,0.3694639945611573
47_41,47.0,41.0,tp,7,2,6.206020884848953,0.0,12.253662582176403,0.0,0.4995933543264109
47_41,47.0,41.0,tp,7,3,5.085780756870427,0.0,12.803337473450268,0.0,0.5513346732354103
47_41,47.0,41.0,tp,7,4,5.335869528625287,0.0,8.18721967240008,0.0,0.4773461962511279
47_41,47.0,41.0,tp,7,5,5.563077762662313,0.0,5.254370658070487,0.0,0.4265864225974902
47_41,47.0,41.0,tp,7,6,5.595795781008516,0.0,4.516602445506429,0.0,0.4388075111172351
47_41,47.0,41.0,tp,8,0,5.096364534672894,0.0,17.253720947087373,0.0,0.5491962491585594
47_41,47.0,41.0,tp,8,1,5.803638587091603,0.0,12.920496706375657,0.0,0.4642344053074137
47_41,47.0,41.0,tp,8,2,5.333939986975374,0.0,11.612815051253856,0.0,0.5022226757607948
47_41,47.0,41.0,tp,8,3,5.415472067339227,0.0,7.905386794511146,0.0,0.4649574012968567
